booking_id,hotel_id,hotel_name,room_type,nights,price_per_night,check_in,status
2144,H022,Hotel V,Single,1,470,2024-02-02,confirmed
4910,H050,Hotel r,Double,6,235,2024-04-17,confirmed
1714,H018,Hotel R,Deluxe,9,366,2024-02-16,confirmed
470,H005,Hotel E,Double,10,365,2024-09-12,confirmed
1285,H013,Hotel M,Suite,5,53,2024-02-24,confirmed
2604,H027,Hotel [,Single,3,463,2024-12-21,confirmed
856,H009,Hotel I,Double,3,417,2024-06-14,confirmed
837,H009,Hotel I,Single,2,280,2024-03-08,confirmed
2422,H025,Hotel Y,Double,8,255,2024-03-11,confirmed
431,H005,Hotel E,Single,1,285,2024-01-24,confirmed
2576,H026,Hotel Z,Deluxe,5,360,2024-09-24,confirmed
3292,H033,Hotel a,Deluxe,5,93,2024-06-07,canceled
1976,H020,Hotel T,Double,4,327,2024-08-02,canceled
1982,H020,Hotel T,Single,8,264,2024-10-08,confirmed
2561,H026,Hotel Z,Deluxe,9,273,2024-01-11,canceled
183,H002,Hotel B,Single,4,215,2024-06-02,confirmed
2882,H029,Hotel ],Suite,1,295,2024-04-14,confirmed
3973,H040,Hotel h,Single,1,354,2024-11-19,confirmed
675,H007,Hotel G,Double,10,343,2024-11-09,confirmed
2795,H028,Hotel \,Deluxe,2,151,2024-06-01,canceled
4932,H050,Hotel r,Suite,7,435,2024-03-26,confirmed
3865,H039,Hotel g,Suite,7,291,2024-11-26,confirmed
1764,H018,Hotel R,Deluxe,1,60,2024-03-18,confirmed
4537,H046,Hotel n,Deluxe,10,417,2024-12-12,confirmed
1390,H014,Hotel N,Deluxe,8,419,2024-06-01,confirmed
2964,H030,Hotel ^,Deluxe,3,276,2024-05-06,confirmed
4634,H047,Hotel o,Deluxe,7,301,2024-05-26,confirmed
2437,H025,Hotel Y,Single,10,359,2024-01-01,confirmed
2067,H021,Hotel U,Single,4,313,2024-02-14,confirmed
834,H009,Hotel I,Double,10,468,2024-05-17,canceled
3981,H040,Hotel h,Double,2,274,2024-05-13,confirmed
1949,H020,Hotel T,Deluxe,5,196,2024-02-27,confirmed
799,H008,Hotel H,Single,2,110,2024-10-18,confirmed
1007,H011,Hotel K,Single,4,143,2024-12-04,confirmed
4127,H042,Hotel j,Suite,2,141,2024-07-03,confirmed
3917,H040,Hotel h,Deluxe,10,131,2024-12-26,confirmed
1062,H011,Hotel K,Double,8,341,2024-09-09,confirmed
416,H005,Hotel E,Deluxe,4,400,2024-02-17,canceled
947,H010,Hotel J,Deluxe,1,285,2024-11-08,canceled
3498,H035,Hotel c,Suite,3,216,2024-08-07,confirmed
3726,H038,Hotel f,Suite,2,242,2024-11-08,confirmed
1038,H011,Hotel K,Single,5,175,2024-08-22,confirmed
3078,H031,Hotel _,Single,7,202,2024-10-24,canceled
83,H001,Hotel A,Suite,6,258,2024-04-09,canceled
897,H009,Hotel I,Single,4,243,2024-09-03,confirmed
4989,H050,Hotel r,Double,10,210,2024-12-04,canceled
4627,H047,Hotel o,Suite,4,74,2024-10-06,confirmed
4487,H045,Hotel m,Single,4,218,2024-09-11,confirmed
4409,H045,Hotel m,Deluxe,4,414,2024-11-23,confirmed
4968,H050,Hotel r,Single,4,154,2024-09-09,confirmed
1131,H012,Hotel L,Single,7,332,2024-02-15,confirmed
4614,H047,Hotel o,Suite,5,465,2024-02-04,confirmed
719,H008,Hotel H,Deluxe,4,103,2024-01-16,confirmed
3340,H034,Hotel b,Deluxe,1,55,2024-10-02,confirmed
1222,H013,Hotel M,Deluxe,1,415,2024-02-03,canceled
3374,H034,Hotel b,Suite,4,118,2024-02-05,confirmed
4656,H047,Hotel o,Single,1,154,2024-12-06,confirmed
4993,H050,Hotel r,Double,6,156,2024-09-27,canceled
4544,H046,Hotel n,Single,10,323,2024-07-20,canceled
4675,H047,Hotel o,Suite,6,244,2024-01-12,canceled
467,H005,Hotel E,Suite,6,297,2024-11-24,confirmed
3669,H037,Hotel e,Deluxe,5,456,2024-07-09,confirmed
4862,H049,Hotel q,Deluxe,6,284,2024-09-23,confirmed
339,H004,Hotel D,Deluxe,7,198,2024-02-09,confirmed
2991,H030,Hotel ^,Single,9,273,2024-01-03,confirmed
3770,H038,Hotel f,Deluxe,5,56,2024-04-02,canceled
430,H005,Hotel E,Double,2,225,2024-02-21,confirmed
4847,H049,Hotel q,Suite,8,353,2024-05-11,confirmed
2207,H023,Hotel W,Deluxe,1,103,2024-08-05,confirmed
3327,H034,Hotel b,Single,2,225,2024-06-17,canceled
3750,H038,Hotel f,Single,6,378,2024-02-03,confirmed
3628,H037,Hotel e,Single,4,323,2024-09-05,confirmed
778,H008,Hotel H,Double,8,100,2024-09-11,confirmed
4199,H042,Hotel j,Single,9,387,2024-02-08,confirmed
1206,H013,Hotel M,Suite,4,330,2024-04-25,confirmed
3851,H039,Hotel g,Suite,5,378,2024-05-08,canceled
1023,H011,Hotel K,Single,5,351,2024-05-24,confirmed
238,H003,Hotel C,Deluxe,6,360,2024-07-09,confirmed
2405,H025,Hotel Y,Suite,3,472,2024-03-02,canceled
1861,H019,Hotel S,Suite,4,252,2024-11-23,confirmed
3935,H040,Hotel h,Double,4,396,2024-08-26,confirmed
2024,H021,Hotel U,Single,6,470,2024-05-20,confirmed
2208,H023,Hotel W,Suite,9,361,2024-11-02,canceled
226,H003,Hotel C,Suite,4,493,2024-06-14,confirmed
574,H006,Hotel F,Deluxe,5,298,2024-05-02,confirmed
3247,H033,Hotel a,Deluxe,9,83,2024-12-13,confirmed
1882,H019,Hotel S,Suite,8,212,2024-08-11,canceled
1494,H015,Hotel O,Deluxe,2,222,2024-02-17,confirmed
3640,H037,Hotel e,Double,6,77,2024-06-06,confirmed
2245,H023,Hotel W,Suite,6,173,2024-04-20,confirmed
1554,H016,Hotel P,Single,1,343,2024-01-27,confirmed
3966,H040,Hotel h,Double,7,210,2024-06-01,canceled
951,H010,Hotel J,Single,3,480,2024-09-05,confirmed
1907,H020,Hotel T,Single,9,69,2024-04-07,confirmed
486,H005,Hotel E,Single,1,377,2024-05-18,confirmed
4754,H048,Hotel p,Deluxe,3,83,2024-03-15,confirmed
2655,H027,Hotel [,Single,9,291,2024-01-04,confirmed
4912,H050,Hotel r,Double,7,71,2024-04-01,confirmed
4845,H049,Hotel q,Single,7,253,2024-09-19,confirmed
1768,H018,Hotel R,Single,7,394,2024-07-18,confirmed
2189,H022,Hotel V,Single,3,416,2024-01-20,canceled
614,H007,Hotel G,Double,7,117,2024-01-12,confirmed
1254,H013,Hotel M,Suite,8,347,2024-10-16,canceled
2755,H028,Hotel \,Double,9,368,2024-02-02,confirmed
4946,H050,Hotel r,Single,6,122,2024-03-09,canceled
299,H003,Hotel C,Double,5,375,2024-05-22,confirmed
3322,H034,Hotel b,Double,8,373,2024-04-08,confirmed
4642,H047,Hotel o,Suite,5,267,2024-05-18,confirmed
134,H002,Hotel B,Suite,1,395,2024-07-01,confirmed
4997,H050,Hotel r,Deluxe,3,147,2024-05-13,canceled
3052,H031,Hotel _,Single,5,203,2024-08-04,confirmed
3148,H032,Hotel `,Deluxe,3,113,2024-02-13,confirmed
3159,H032,Hotel `,Double,10,467,2024-08-21,canceled
4800,H048,Hotel p,Suite,6,353,2024-08-19,confirmed
3767,H038,Hotel f,Double,8,51,2024-04-19,confirmed
3661,H037,Hotel e,Deluxe,10,399,2024-02-06,confirmed
127,H002,Hotel B,Double,3,401,2024-10-22,confirmed
2863,H029,Hotel ],Single,7,471,2024-11-01,canceled
2615,H027,Hotel [,Single,6,323,2024-03-05,canceled
4231,H043,Hotel k,Deluxe,6,83,2024-11-13,confirmed
3848,H039,Hotel g,Deluxe,5,392,2024-10-01,confirmed
2573,H026,Hotel Z,Double,4,466,2024-05-12,confirmed
2077,H021,Hotel U,Double,3,412,2024-03-11,confirmed
2893,H029,Hotel ],Single,6,98,2024-11-07,confirmed
3562,H036,Hotel d,Suite,2,426,2024-04-07,confirmed
3268,H033,Hotel a,Single,2,220,2024-12-23,confirmed
4864,H049,Hotel q,Double,8,490,2024-12-18,canceled
668,H007,Hotel G,Single,9,55,2024-10-07,confirmed
2715,H028,Hotel \,Double,2,124,2024-02-07,confirmed
1897,H019,Hotel S,Deluxe,10,195,2024-01-14,confirmed
3557,H036,Hotel d,Double,7,368,2024-10-27,canceled
2823,H029,Hotel ],Single,1,166,2024-06-20,confirmed
4315,H044,Hotel l,Single,4,87,2024-07-26,confirmed
3143,H032,Hotel `,Double,5,491,2024-03-21,confirmed
3835,H039,Hotel g,Single,1,64,2024-04-07,confirmed
4552,H046,Hotel n,Double,1,87,2024-10-10,confirmed
4301,H044,Hotel l,Deluxe,1,347,2024-06-03,confirmed
177,H002,Hotel B,Deluxe,8,50,2024-09-22,confirmed
3644,H037,Hotel e,Deluxe,3,366,2024-04-04,confirmed
4780,H048,Hotel p,Deluxe,1,256,2024-12-09,confirmed
2315,H024,Hotel X,Deluxe,1,192,2024-02-18,canceled
4148,H042,Hotel j,Double,4,381,2024-02-21,canceled
3447,H035,Hotel c,Suite,10,202,2024-08-18,confirmed
2318,H024,Hotel X,Single,6,123,2024-12-03,confirmed
2595,H026,Hotel Z,Deluxe,4,263,2024-06-11,confirmed
3403,H035,Hotel c,Double,10,192,2024-09-26,confirmed
9,H001,Hotel A,Double,4,162,2024-12-12,canceled
2043,H021,Hotel U,Single,2,191,2024-01-18,confirmed
3020,H031,Hotel _,Double,2,323,2024-06-28,confirmed
2743,H028,Hotel \,Suite,1,201,2024-10-01,confirmed
2884,H029,Hotel ],Deluxe,7,490,2024-04-15,confirmed
2469,H025,Hotel Y,Double,3,68,2024-07-25,confirmed
2902,H030,Hotel ^,Suite,6,318,2024-11-26,confirmed
1457,H015,Hotel O,Deluxe,4,177,2024-04-25,confirmed
4878,H049,Hotel q,Double,8,191,2024-06-08,confirmed
1377,H014,Hotel N,Suite,9,320,2024-04-01,confirmed
4797,H048,Hotel p,Suite,10,418,2024-04-01,confirmed
2746,H028,Hotel \,Double,9,294,2024-03-21,confirmed
1069,H011,Hotel K,Single,4,370,2024-08-04,confirmed
1203,H013,Hotel M,Deluxe,4,75,2024-03-11,canceled
196,H002,Hotel B,Deluxe,8,261,2024-04-18,confirmed
745,H008,Hotel H,Double,3,273,2024-02-14,confirmed
4539,H046,Hotel n,Double,3,406,2024-07-08,confirmed
1833,H019,Hotel S,Deluxe,7,452,2024-04-16,confirmed
2105,H022,Hotel V,Double,9,82,2024-07-17,confirmed
3849,H039,Hotel g,Deluxe,2,157,2024-11-18,confirmed
3903,H040,Hotel h,Deluxe,8,243,2024-12-06,canceled
2730,H028,Hotel \,Single,8,221,2024-02-24,confirmed
283,H003,Hotel C,Double,2,427,2024-05-13,confirmed
3032,H031,Hotel _,Single,3,402,2024-06-01,confirmed
4806,H049,Hotel q,Double,4,337,2024-07-22,confirmed
1528,H016,Hotel P,Deluxe,3,438,2024-03-05,confirmed
3290,H033,Hotel a,Deluxe,5,322,2024-02-21,confirmed
828,H009,Hotel I,Double,1,224,2024-12-06,confirmed
4175,H042,Hotel j,Suite,9,345,2024-10-04,canceled
3501,H036,Hotel d,Double,9,223,2024-12-20,confirmed
1582,H016,Hotel P,Single,9,99,2024-05-10,confirmed
529,H006,Hotel F,Double,4,248,2024-08-05,confirmed
4900,H049,Hotel q,Single,10,300,2024-02-12,canceled
1769,H018,Hotel R,Suite,4,358,2024-11-06,canceled
4979,H050,Hotel r,Single,8,465,2024-06-10,confirmed
3257,H033,Hotel a,Double,1,379,2024-07-17,confirmed
2622,H027,Hotel [,Suite,4,294,2024-05-04,canceled
3514,H036,Hotel d,Suite,2,186,2024-03-28,confirmed
1998,H020,Hotel T,Suite,8,398,2024-03-01,confirmed
2766,H028,Hotel \,Suite,10,490,2024-07-02,confirmed
4694,H047,Hotel o,Deluxe,5,59,2024-07-18,confirmed
276,H003,Hotel C,Deluxe,10,294,2024-02-20,confirmed
2309,H024,Hotel X,Double,7,83,2024-01-26,confirmed
1810,H019,Hotel S,Deluxe,3,301,2024-01-16,confirmed
4248,H043,Hotel k,Single,9,420,2024-09-23,confirmed
1658,H017,Hotel Q,Suite,6,452,2024-09-07,confirmed
484,H005,Hotel E,Deluxe,10,465,2024-07-05,confirmed
2581,H026,Hotel Z,Suite,7,360,2024-02-05,confirmed
1542,H016,Hotel P,Deluxe,6,469,2024-03-23,confirmed
1152,H012,Hotel L,Double,4,158,2024-11-11,confirmed
4661,H047,Hotel o,Deluxe,6,356,2024-08-10,canceled
981,H010,Hotel J,Deluxe,6,273,2024-11-02,confirmed
4874,H049,Hotel q,Single,8,312,2024-06-13,confirmed
1334,H014,Hotel N,Double,1,131,2024-12-22,confirmed
895,H009,Hotel I,Double,3,381,2024-10-14,confirmed
591,H006,Hotel F,Suite,5,73,2024-09-23,confirmed
4650,H047,Hotel o,Suite,2,230,2024-07-01,confirmed
4008,H041,Hotel i,Double,10,72,2024-05-10,confirmed
3742,H038,Hotel f,Double,5,258,2024-04-25,confirmed
4963,H050,Hotel r,Deluxe,9,188,2024-02-03,canceled
4147,H042,Hotel j,Single,5,287,2024-04-04,confirmed
2993,H030,Hotel ^,Deluxe,9,197,2024-08-13,confirmed
3165,H032,Hotel `,Double,8,188,2024-07-16,canceled
2521,H026,Hotel Z,Deluxe,9,163,2024-06-18,canceled
3677,H037,Hotel e,Double,6,481,2024-11-18,confirmed
3396,H034,Hotel b,Single,2,67,2024-10-17,confirmed
1314,H014,Hotel N,Suite,10,199,2024-10-03,confirmed
1780,H018,Hotel R,Deluxe,6,267,2024-09-10,canceled
3642,H037,Hotel e,Double,2,230,2024-11-21,confirmed
1003,H011,Hotel K,Double,7,314,2024-11-14,confirmed
691,H007,Hotel G,Deluxe,3,423,2024-10-27,canceled
2314,H024,Hotel X,Deluxe,8,60,2024-09-11,confirmed
4602,H047,Hotel o,Single,4,431,2024-12-03,confirmed
2543,H026,Hotel Z,Single,3,214,2024-01-03,confirmed
2918,H030,Hotel ^,Suite,4,323,2024-07-13,confirmed
2877,H029,Hotel ],Deluxe,8,490,2024-09-08,confirmed
857,H009,Hotel I,Single,1,312,2024-10-06,confirmed
4746,H048,Hotel p,Suite,10,484,2024-07-11,confirmed
765,H008,Hotel H,Single,6,387,2024-01-14,confirmed
499,H005,Hotel E,Deluxe,8,226,2024-08-22,confirmed
4696,H047,Hotel o,Suite,3,310,2024-08-26,confirmed
806,H009,Hotel I,Double,2,313,2024-11-18,canceled
1026,H011,Hotel K,Single,6,294,2024-12-14,confirmed
4292,H043,Hotel k,Deluxe,5,294,2024-07-02,confirmed
924,H010,Hotel J,Suite,7,488,2024-04-16,confirmed
2555,H026,Hotel Z,Single,7,300,2024-03-13,canceled
3549,H036,Hotel d,Single,6,377,2024-11-21,confirmed
4048,H041,Hotel i,Suite,9,475,2024-05-27,confirmed
3198,H032,Hotel `,Deluxe,8,241,2024-07-21,canceled
3293,H033,Hotel a,Deluxe,9,326,2024-12-05,canceled
3668,H037,Hotel e,Single,1,433,2024-05-08,canceled
2822,H029,Hotel ],Deluxe,7,373,2024-11-16,confirmed
638,H007,Hotel G,Deluxe,4,189,2024-03-23,canceled
3977,H040,Hotel h,Double,9,137,2024-08-12,canceled
1509,H016,Hotel P,Deluxe,9,211,2024-10-28,confirmed
1955,H020,Hotel T,Suite,4,75,2024-06-19,confirmed
2294,H023,Hotel W,Single,6,126,2024-12-11,canceled
4698,H047,Hotel o,Suite,1,152,2024-07-09,confirmed
1000,H010,Hotel J,Single,10,225,2024-04-08,confirmed
2535,H026,Hotel Z,Single,3,116,2024-02-21,confirmed
4001,H041,Hotel i,Single,1,213,2024-05-08,confirmed
1547,H016,Hotel P,Single,7,419,2024-11-10,confirmed
3614,H037,Hotel e,Single,10,467,2024-04-08,confirmed
1948,H020,Hotel T,Double,5,190,2024-05-11,confirmed
4619,H047,Hotel o,Single,10,405,2024-04-13,confirmed
781,H008,Hotel H,Suite,10,220,2024-04-20,confirmed
3626,H037,Hotel e,Suite,7,220,2024-07-27,canceled
3279,H033,Hotel a,Double,7,295,2024-02-07,confirmed
4542,H046,Hotel n,Single,10,329,2024-01-22,canceled
1505,H016,Hotel P,Deluxe,7,362,2024-09-26,canceled
2185,H022,Hotel V,Single,8,258,2024-03-10,confirmed
4636,H047,Hotel o,Suite,10,116,2024-12-20,canceled
2632,H027,Hotel [,Double,5,465,2024-06-25,canceled
419,H005,Hotel E,Single,6,163,2024-07-20,confirmed
304,H004,Hotel D,Deluxe,8,122,2024-12-03,confirmed
453,H005,Hotel E,Suite,7,460,2024-07-28,confirmed
3298,H033,Hotel a,Deluxe,7,184,2024-08-12,canceled
4817,H049,Hotel q,Double,8,112,2024-02-20,confirmed
4615,H047,Hotel o,Deluxe,8,360,2024-02-10,confirmed
2434,H025,Hotel Y,Suite,10,319,2024-09-10,confirmed
2035,H021,Hotel U,Suite,4,180,2024-01-18,confirmed
1043,H011,Hotel K,Double,1,151,2024-11-20,canceled
627,H007,Hotel G,Double,3,185,2024-03-12,confirmed
4010,H041,Hotel i,Double,6,317,2024-11-24,confirmed
4018,H041,Hotel i,Single,10,98,2024-10-25,canceled
191,H002,Hotel B,Suite,4,286,2024-01-09,confirmed
4363,H044,Hotel l,Single,2,61,2024-10-03,confirmed
3582,H036,Hotel d,Double,5,100,2024-02-02,confirmed
4886,H049,Hotel q,Suite,5,432,2024-11-07,confirmed
2109,H022,Hotel V,Suite,6,134,2024-09-24,confirmed
4981,H050,Hotel r,Double,9,176,2024-07-01,confirmed
3433,H035,Hotel c,Suite,1,261,2024-12-23,confirmed
2984,H030,Hotel ^,Single,2,66,2024-07-18,confirmed
3526,H036,Hotel d,Deluxe,10,343,2024-10-12,confirmed
3618,H037,Hotel e,Suite,7,264,2024-06-18,canceled
1240,H013,Hotel M,Suite,10,393,2024-07-19,confirmed
1614,H017,Hotel Q,Suite,1,122,2024-04-09,canceled
1478,H015,Hotel O,Single,4,349,2024-08-15,confirmed
3723,H038,Hotel f,Suite,10,88,2024-09-21,canceled
3560,H036,Hotel d,Deluxe,1,78,2024-01-03,confirmed
331,H004,Hotel D,Suite,5,158,2024-09-21,confirmed
3484,H035,Hotel c,Deluxe,6,325,2024-12-11,confirmed
823,H009,Hotel I,Deluxe,2,262,2024-08-05,confirmed
1219,H013,Hotel M,Double,7,174,2024-05-13,confirmed
1441,H015,Hotel O,Deluxe,1,494,2024-04-06,confirmed
3509,H036,Hotel d,Single,4,258,2024-08-09,confirmed
3692,H037,Hotel e,Suite,7,356,2024-10-04,confirmed
1617,H017,Hotel Q,Suite,3,92,2024-11-08,confirmed
3975,H040,Hotel h,Suite,7,431,2024-11-04,confirmed
3005,H031,Hotel _,Single,3,231,2024-03-06,confirmed
3291,H033,Hotel a,Suite,6,150,2024-04-14,confirmed
15,H001,Hotel A,Single,2,486,2024-08-08,confirmed
1224,H013,Hotel M,Suite,8,73,2024-03-02,confirmed
2668,H027,Hotel [,Single,8,81,2024-07-13,canceled
2344,H024,Hotel X,Deluxe,10,372,2024-05-15,confirmed
1693,H017,Hotel Q,Single,5,178,2024-08-27,confirmed
349,H004,Hotel D,Double,7,151,2024-07-27,confirmed
2368,H024,Hotel X,Single,1,391,2024-03-09,canceled
4697,H047,Hotel o,Suite,10,178,2024-09-04,confirmed
3224,H033,Hotel a,Single,10,64,2024-12-01,canceled
1607,H017,Hotel Q,Double,8,185,2024-11-03,confirmed
2275,H023,Hotel W,Double,2,314,2024-09-23,confirmed
3828,H039,Hotel g,Deluxe,10,226,2024-04-20,confirmed
3249,H033,Hotel a,Suite,8,463,2024-02-09,confirmed
909,H010,Hotel J,Single,2,373,2024-10-06,confirmed
281,H003,Hotel C,Deluxe,2,469,2024-01-21,confirmed
812,H009,Hotel I,Deluxe,7,126,2024-06-15,confirmed
1990,H020,Hotel T,Suite,2,192,2024-02-28,confirmed
1878,H019,Hotel S,Deluxe,8,64,2024-02-11,canceled
4335,H044,Hotel l,Deluxe,5,363,2024-05-16,confirmed
997,H010,Hotel J,Suite,9,380,2024-07-14,confirmed
1329,H014,Hotel N,Double,2,333,2024-03-05,confirmed
3674,H037,Hotel e,Deluxe,1,223,2024-04-09,confirmed
166,H002,Hotel B,Double,8,288,2024-12-13,confirmed
223,H003,Hotel C,Double,9,445,2024-11-09,canceled
3468,H035,Hotel c,Double,5,480,2024-12-23,confirmed
2370,H024,Hotel X,Double,6,108,2024-10-20,confirmed
544,H006,Hotel F,Single,2,441,2024-09-10,confirmed
3946,H040,Hotel h,Single,8,355,2024-01-08,confirmed
4357,H044,Hotel l,Suite,3,259,2024-03-22,confirmed
4490,H045,Hotel m,Deluxe,1,257,2024-03-18,confirmed
1188,H012,Hotel L,Single,1,169,2024-12-14,canceled
4345,H044,Hotel l,Deluxe,3,190,2024-03-08,confirmed
2742,H028,Hotel \,Suite,9,223,2024-03-07,confirmed
2184,H022,Hotel V,Deluxe,8,189,2024-08-23,confirmed
3286,H033,Hotel a,Double,4,92,2024-01-02,confirmed
2157,H022,Hotel V,Single,3,450,2024-11-01,canceled
4682,H047,Hotel o,Suite,6,221,2024-06-05,confirmed
2649,H027,Hotel [,Deluxe,9,269,2024-07-21,canceled
4605,H047,Hotel o,Single,4,210,2024-10-23,confirmed
380,H004,Hotel D,Deluxe,4,187,2024-11-19,confirmed
3565,H036,Hotel d,Deluxe,3,82,2024-07-28,confirmed
2474,H025,Hotel Y,Double,10,228,2024-02-28,canceled
2025,H021,Hotel U,Suite,4,358,2024-07-19,confirmed
2028,H021,Hotel U,Deluxe,2,148,2024-04-26,confirmed
4833,H049,Hotel q,Deluxe,6,252,2024-11-19,confirmed
934,H010,Hotel J,Single,3,285,2024-09-13,canceled
4014,H041,Hotel i,Double,5,293,2024-06-04,confirmed
4186,H042,Hotel j,Single,6,173,2024-09-17,confirmed
495,H005,Hotel E,Single,10,477,2024-10-12,confirmed
4853,H049,Hotel q,Single,10,146,2024-11-17,confirmed
4431,H045,Hotel m,Suite,8,350,2024-02-26,confirmed
777,H008,Hotel H,Single,6,113,2024-08-08,confirmed
1006,H011,Hotel K,Suite,6,197,2024-09-11,confirmed
4779,H048,Hotel p,Suite,4,257,2024-11-26,confirmed
3816,H039,Hotel g,Deluxe,8,54,2024-07-02,confirmed
4825,H049,Hotel q,Deluxe,2,454,2024-03-14,confirmed
3072,H031,Hotel _,Single,8,166,2024-09-25,confirmed
360,H004,Hotel D,Deluxe,10,211,2024-11-26,confirmed
3666,H037,Hotel e,Double,4,477,2024-11-14,canceled
4097,H041,Hotel i,Suite,8,396,2024-05-01,confirmed
4337,H044,Hotel l,Suite,1,179,2024-12-27,canceled
4724,H048,Hotel p,Single,7,265,2024-02-11,confirmed
1395,H014,Hotel N,Suite,4,165,2024-06-06,confirmed
2446,H025,Hotel Y,Suite,2,196,2024-10-21,confirmed
2378,H024,Hotel X,Single,10,222,2024-04-01,canceled
1706,H018,Hotel R,Suite,8,478,2024-07-16,confirmed
2128,H022,Hotel V,Suite,5,162,2024-11-11,canceled
1722,H018,Hotel R,Suite,3,335,2024-05-01,confirmed
4387,H044,Hotel l,Double,1,442,2024-12-16,confirmed
3139,H032,Hotel `,Double,8,499,2024-06-10,confirmed
4684,H047,Hotel o,Suite,7,171,2024-12-09,confirmed
842,H009,Hotel I,Suite,8,300,2024-08-08,confirmed
1262,H013,Hotel M,Suite,8,464,2024-11-03,confirmed
2767,H028,Hotel \,Double,4,355,2024-11-10,confirmed
4573,H046,Hotel n,Double,3,157,2024-10-13,confirmed
1972,H020,Hotel T,Deluxe,2,263,2024-01-16,canceled
4954,H050,Hotel r,Deluxe,9,427,2024-01-22,confirmed
2038,H021,Hotel U,Deluxe,7,469,2024-02-13,confirmed
2801,H029,Hotel ],Double,7,126,2024-06-11,confirmed
3266,H033,Hotel a,Single,1,207,2024-03-07,confirmed
2482,H025,Hotel Y,Double,9,184,2024-04-06,canceled
1199,H012,Hotel L,Double,9,93,2024-11-10,canceled
4085,H041,Hotel i,Double,9,155,2024-01-04,canceled
3395,H034,Hotel b,Deluxe,3,238,2024-01-02,confirmed
1204,H013,Hotel M,Double,3,216,2024-01-24,canceled
3128,H032,Hotel `,Double,4,238,2024-12-04,canceled
944,H010,Hotel J,Deluxe,4,451,2024-09-18,confirmed
3055,H031,Hotel _,Double,6,428,2024-11-14,confirmed
2336,H024,Hotel X,Single,3,149,2024-08-02,confirmed
170,H002,Hotel B,Double,4,91,2024-07-26,confirmed
482,H005,Hotel E,Suite,8,185,2024-09-14,confirmed
2414,H025,Hotel Y,Double,10,54,2024-02-10,confirmed
4559,H046,Hotel n,Single,8,287,2024-05-17,confirmed
410,H005,Hotel E,Suite,5,407,2024-08-04,confirmed
310,H004,Hotel D,Double,6,376,2024-08-07,confirmed
2818,H029,Hotel ],Suite,2,138,2024-04-23,canceled
3747,H038,Hotel f,Double,5,120,2024-07-18,confirmed
3951,H040,Hotel h,Suite,4,237,2024-05-23,confirmed
2598,H026,Hotel Z,Deluxe,9,171,2024-11-01,confirmed
883,H009,Hotel I,Double,9,335,2024-08-03,confirmed
3995,H040,Hotel h,Suite,6,447,2024-08-18,confirmed
4860,H049,Hotel q,Suite,6,248,2024-10-06,confirmed
1368,H014,Hotel N,Single,9,309,2024-12-24,confirmed
2591,H026,Hotel Z,Deluxe,4,71,2024-08-13,confirmed
2321,H024,Hotel X,Deluxe,1,247,2024-11-23,confirmed
3091,H031,Hotel _,Deluxe,2,473,2024-05-11,confirmed
1537,H016,Hotel P,Deluxe,7,68,2024-04-04,confirmed
3386,H034,Hotel b,Deluxe,5,237,2024-02-21,confirmed
3544,H036,Hotel d,Deluxe,3,435,2024-04-26,canceled
1381,H014,Hotel N,Deluxe,2,406,2024-09-27,confirmed
2786,H028,Hotel \,Deluxe,1,104,2024-01-07,confirmed
1657,H017,Hotel Q,Double,1,306,2024-11-24,canceled
4645,H047,Hotel o,Single,5,497,2024-11-02,confirmed
2134,H022,Hotel V,Single,8,394,2024-02-06,confirmed
2804,H029,Hotel ],Suite,2,251,2024-06-18,confirmed
3905,H040,Hotel h,Single,9,192,2024-07-15,canceled
4599,H046,Hotel n,Suite,4,247,2024-09-19,confirmed
2814,H029,Hotel ],Deluxe,5,312,2024-11-07,confirmed
1941,H020,Hotel T,Double,7,175,2024-05-01,confirmed
3632,H037,Hotel e,Suite,7,249,2024-12-10,canceled
472,H005,Hotel E,Double,9,113,2024-03-06,confirmed
1425,H015,Hotel O,Single,4,123,2024-09-02,confirmed
3158,H032,Hotel `,Deluxe,2,434,2024-07-15,canceled
